"TIF012024" "TIF012026" "TIF012037" "TIF022021" "TIF022029" "TIF022030" "TIF022032" "TIF032022" "TIF032028" "TIF032029" "TIF032031" "TIF032032" "TIF032033" "TIF042023" "TIF052028" "TIF052034" "TIF052036" "TIF082028" "TIF092034" "TIF092035" "TIF112019" "TIF112020" "TIF112027" "TIF112029" "TIF122028" "TIF122029"
"01/03/2019" 132.890478488361 129.175609153405 118.423941399596 125.00636803174 132.815372056497 137.795813005548 130.635706712441 129.837916917182 132.617322277631 136.091274622829 133.120902115082 134.797648575432 130.305250967622 130.492738539912 134.224549260112 123.961170910212 123.005436573035 85.3686311433472 125.840713194845 123.675512492492 111.251113795158 124.01270533948 129.375764878341 85.1308534768178 94.1925119325554 94.2603424186108
"04/03/2019" 132.786401823907 129.003261749723 118.089714784037 124.877554408716 132.544600634665 137.522155322439 130.337166673116 129.780338855676 132.389566064712 135.838094715211 132.839789023025 134.498507512844 130.001186294785 130.415883752096 133.984386178545 123.631562473704 122.683427023157 85.1608092350088 125.528317790633 123.356850378837 111.6752919218 123.843043827728 129.144547549248 84.9124959166537 93.98386612051 94.0391905432377
"05/03/2019" 132.807031352371 128.98639947397 117.98246001868 124.933013684538 132.485160213375 137.454084700158 130.253769582675 129.838303050103 132.342138475216 135.780666168821 132.762530554529 134.411945410282 129.910305122436 130.451403072727 133.936022591826 123.533015234125 122.579533304382 85.1094698891025 125.429333315705 123.253739411923 111.665514135132 123.890705659815 129.100965480222 84.8522375413912 93.9303894963382 93.9774862106498
"06/03/2019" 133.408892603146 129.404808136645 117.832905673911 124.326155162042 132.658053188122 137.577544390337 130.257250148206 130.209576304686 132.592751543202 135.959953562379 132.835235464103 134.444681761712 129.888527359693 131.0707377032 134.151143122387 123.451722078151 122.44842650946 85.2065670782819 125.359138665881 123.153260755959 111.664369909221 123.016734533135 129.362469071422 84.8866619694275 94.0342119691443 94.030936776399
"07/03/2019" 133.409735362679 129.565295778244 118.484539733235 125.40146620514 133.070665947626 138.047459264068 127.18567100522 126.424896081016 132.923468506037 136.370539451607 133.333853594361 134.988541157473 130.463730320538 131.048582475614 130.708469902719 124.064921515999 123.095121800244 85.4968673156728 125.961995563106 123.775945274651 111.554745891067 124.30650842009 129.675140612887 85.231228185685 94.3485907841706 94.3914579700082
"08/03/2019" 133.448642732511 129.568121523553 118.402024628276 125.543748624124 133.038059188722 138.006196214022 127.127865042387 126.515256920696 132.897009370732 136.339315983826 133.279853633309 134.924554260068 130.397478026409 131.102731821737 130.685057605089 123.993029512191 123.016871001921 85.4650444010606 125.884934968805 123.694608793315 111.385175837219 124.45928492283 129.654889858429 85.1895177915364 94.313874701956 94.3476214403296
"11/03/2019" 133.36513821731 129.543245677468 118.520311572666 125.44963822064 133.07572630309 138.069863102023 127.209690944555 126.382957140315 132.920032947661 136.386906724439 133.353245271551 135.007878051344 130.49567825822 130.997275849138 130.710881482031 124.095514838855 123.140636916171 85.5099989314657 125.991047524842 123.806720181756 111.282913691859 124.389057109425 129.669214377816 85.2485384328104 94.3634013696202 94.4075804863244
"12/03/2019" 133.402607493386 129.537372896697 118.410628647629 125.561019508384 133.023541065876 138.009236745373 127.127009309165 126.468541852895 132.879191033997 136.338390731047 133.279092832305 134.92204449767 130.406505279729 131.052261880366 130.668920856847 123.997205527811 123.036865722618 85.4627094125078 125.89008679029 123.700652070599 111.173592957685 124.500643833879 129.633692072578 85.1901738625201 94.3138278023013 94.3475507443348
"13/03/2019" 133.358452239718 129.507055471058 118.414916393639 125.522559092696 133.006415173389 137.999900981699 127.121181491984 126.414163700648 132.8595635408 136.325639522916 133.271701705687 134.915932550198 130.405802882705 131.00348911507 130.649506887466 123.996747615066 123.043878807911 85.4561360307035 125.890889598117 123.703016502503 111.138138151542 124.470804849491 129.611878561917 85.1869953623933 94.3076207841059 94.3433682043942
"14/03/2019" 133.537734858925 129.868120560153 119.205600730063 125.424835679673 133.585525279146 134.730931358701 127.822526598227 126.39120568798 133.381982138337 133.037057393694 133.948004730917 135.639794971947 131.146468366244 131.102567994622 131.181978154738 124.754943171484 120.461293277382 85.9031758335923 126.65876698752 124.4861832722 111.095672235054 124.37862175709 130.105011745051 85.6768220424752 94.7861175075851 94.8605803105603
"15/03/2019" 133.53591824006 129.84379392737 119.125875200439 125.420278494476 133.532284181945 134.669085269015 127.753267611442 126.404043836533 133.339137230653 132.981844959333 133.886734465036 135.573133502269 131.076697463028 131.109675665643 131.133275252863 124.679194497045 120.380001892056 85.8604474831464 126.585433093354 124.410472373614 111.124133866984 124.359939541746 130.06299422332 85.6293258782577 94.7424932147823 94.8124189404082
"18/03/2019" 133.51452786808 129.833948614221 119.141010977419 125.345511529241 133.529417419735 134.668507486817 127.759331410952 126.361810876268 133.339301209475 132.978303025828 133.898896830803 135.584999794148 131.094927812063 131.083924498132 131.127800131686 124.690182504725 120.393216968747 85.8668130196275 126.602280675276 124.427688648622 110.939650180834 124.268142751941 130.057395806375 85.6381333960006 94.7527685528383 94.8229920085249
"19/03/2019" 133.427525747117 129.806515526894 119.266370540222 125.320520215186 133.571612184245 134.732852986218 127.848927829783 126.23584282065 133.362082414994 133.025875273074 133.977456566721 135.670809791964 131.202281439926 130.974557043719 131.15912783402 124.800037312952 120.521134825235 85.9134627454607 126.712212125479 124.543504068149 110.889404714343 124.303915332633 130.072548213117 85.6989930087178 94.8048529834285 94.884103148238
"20/03/2019" 133.559370472225 129.88297906975 119.189168635208 125.168674186159 133.575092017193 134.710253163911 127.803728353783 126.360883844913 133.391543410821 133.018662564186 133.950210204053 135.641506661124 131.143195051871 131.124444725489 131.169629298536 124.737219185692 120.43512555359 85.9030414246818 126.65688373314 124.482412365686 110.961541018038 124.020923868552 130.105108519605 85.6753808222134 94.7919974118346 94.8648544221119
"21/03/2019" 133.448402835511 129.882174644166 119.474907904471 125.277133780723 133.710423067401 134.890707938424 128.027537820414 126.195550412135 133.487569349112 133.16669585978 134.154816545566 135.857592574468 127.778424629734 130.971911558304 131.284749794617 124.99686719468 120.729605117133 86.0267750219653 126.915127390439 124.750349508672 110.767911814998 124.270655022906 130.185870524254 85.8252421361155 94.9304373486625 95.0184928444762
"22/03/2019" 132.011632606778 128.94932915609 119.843120179739 123.399412538592 133.298079027084 134.633203957853 128.029628901298 124.341237301401 132.93745563306 132.781640741242 134.043054312616 135.812159370331 127.897855286039 129.363691278149 130.788414197128 125.19458220062 121.086052584197 85.9326502183326 127.120997942963 125.021608691531 110.486664450077 122.56655305193 129.58783799837 85.8509222421175 94.8268954702482 94.9971678928997
"25/03/2019" 133.528408161662 129.952939644598 119.50965996483 125.173411334089 133.760288707386 134.931928894913 128.066014393386 126.246173450411 133.552877124635 133.209756042315 134.210372265717 135.914741921863 127.808851666291 131.053266413321 131.332541218493 125.033853467538 120.757102468286 86.0638023532349 126.964379112106 124.797293577238 110.56873491222 124.081232997002 130.243781784312 85.8603252814586 94.9741005448238 95.0613728693155
"26/03/2019" 133.36767923085 129.869027551329 119.63084414563 125.134763370464 133.764896149152 134.967188937688 128.136666427067 126.032811889899 133.536945092499 133.223242779463 134.276366932573 135.982139283626 127.903313028741 130.863687999296 131.324193636666 125.132293359362 120.882832620163 86.0905475254147 127.067116309282 124.906516841085 110.572433873963 124.150198822531 130.212940262132 85.9063921357098 95.0133625329873 95.1081962412038
"27/03/2019" 133.411361308603 129.856452012332 119.475168035589 125.184104459542 133.68435935022 134.865377199848 128.012660585932 126.122543754147 133.476419066306 133.137835352066 134.163615037422 135.86108057492 127.763893481966 130.92962367849 131.25462051848 124.989823604165 120.724422386962 86.0182345796859 126.925463361037 124.759456022963 110.579665151996 124.158514769064 130.159076959838 85.8211292502359 94.9351665883558 95.0211454984637
"28/03/2019" 133.621747668333 130.108513786484 119.811181433882 125.108937245853 133.987237242065 135.178378206228 128.334725531994 126.253864946279 133.766593491563 133.43574867849 130.730007561688 136.200302052297 128.08917586654 131.117917156102 131.541690862115 125.323460928616 121.055445995842 86.2388339761552 127.263989526096 125.101252807654 110.476527078957 123.993520223658 130.441929709585 86.0506112606788 92.8531897061063 95.2656632903007
"29/03/2019" 133.400802658321 129.952586926556 119.838452021196 125.093903267533 133.903978509643 135.124629808555 128.314448785143 125.996543237286 133.671364624186 133.364026957463 130.710432908325 136.176499397869 128.093606220971 130.873861662994 131.450208741482 125.328109531086 121.089835543677 86.2049696641106 127.276548860592 125.117592898538 110.397388962859 124.116950238813 130.328071640942 86.033470928251 92.8315051334575 95.2479397869395
