"TIF012024" "TIF012026" "TIF012037" "TIF022021" "TIF022029" "TIF022030" "TIF022032" "TIF032022" "TIF032028" "TIF032029" "TIF032031" "TIF032032" "TIF032033" "TIF042023" "TIF052028" "TIF052034" "TIF052036" "TIF082028" "TIF092034" "TIF092035" "TIF112019" "TIF112020" "TIF112027" "TIF112029" "TIF122028" "TIF122029"
"03/06/2019" 132.375021650983 128.903996173662 118.308176067549 123.294581323691 132.521658312824 137.533172868128 130.461580613464 129.122024418141 132.36485042785 135.822215880226 132.927662327926 134.601662223224 130.151857152123 129.969733747756 133.953638961305 123.808218064738 122.895572379521 85.7433896738799 125.720838150602 123.565166770812 107.43927808768 121.801924198424 129.119024069013 85.4214959642696 94.455640166263 94.4623502860365
"04/06/2019" 132.296544234177 128.860841309785 118.354278950555 123.230302414207 132.515338639711 137.537567544147 130.483968518817 129.022193012873 132.349627895166 135.817221098514 132.941452468407 134.62263393935 130.18033476027 129.879210245898 133.941433204712 123.843085062496 122.940219559227 85.7491095711207 125.757548875213 123.606414404949 107.423644131689 121.753547665712 129.099655237001 85.4365171854564 94.4617922329037 94.4761087579356
"05/06/2019" 132.324465172499 128.86028527425 118.284209231916 123.284992475267 132.483646686098 137.498687606757 130.432912118012 129.078681193437 132.325969465853 135.78633093187 132.894984916669 134.569222332155 130.123208907898 129.918244026646 133.917502327819 123.780525752382 122.872467145205 85.7193389073142 125.693775389819 123.539328761845 107.392206560488 121.802111990111 129.079364145775 85.3996352407308 94.4305217249866 94.438458980097
"06/06/2019" 133.085346021051 129.512714176975 118.644175076245 123.813331216965 133.051216984714 138.046785646301 127.277520678301 125.860565368243 132.911417988452 136.354346504921 133.399329739904 135.060858494125 130.574524877043 130.701907518184 130.686282924167 124.196235706384 123.248391444569 86.0728884250624 126.105411148182 123.930003724033 107.313872599054 122.228768176113 129.668633888419 85.7217898768609 94.8113195599986 94.7961901696813
"07/06/2019" 132.224881738766 128.827692350757 118.41992180706 123.215462022774 132.524499081334 137.56122474926 130.527842293041 128.939605140737 132.348171749761 135.830189167276 132.9732915623 134.661792135506 130.22891343875 129.794775277659 133.947321717067 123.8971306151 123.00676308835 85.7659158066673 125.813257701901 123.666750140519 107.284358673409 121.761594222626 129.093269971167 85.4634643795704 94.4804235019636 94.5026421028752
"10/06/2019" 132.122512167749 128.785577433975 118.52991777644 123.13774635227 132.547099390795 137.605950533212 130.602926018472 128.80219093347 132.355290615524 135.858222181111 133.031642482088 134.732157789737 130.312694324012 129.670825556046 133.963467856478 123.989093533474 123.117545987414 85.798671118144 125.908827523414 123.769472995241 107.180814153653 121.711613477623 129.092185251446 85.5118936924128 94.5164374803968 94.5511237033983
"11/06/2019" 132.122069649732 128.788129648324 118.540773730612 123.163862244538 132.553875312784 137.615866996908 130.614994886049 128.807656645361 132.360875166599 135.867127669239 133.040792278222 134.741341082749 130.323665002332 129.669526388563 133.972533550738 123.999368061102 123.130300189345 85.8040989869759 125.919076618066 123.779873860563 107.092174063879 121.743368639413 129.09712531306 85.5180464749339 94.5227189232532 94.5576416756574
"12/06/2019" 132.133715777522 128.766971772833 118.439821539283 123.218998203218 132.495598281717 137.549716386441 130.535869612501 128.855889179189 132.312479814412 135.810549836079 132.966003388118 134.657873130422 130.236998832375 129.69454891417 133.924602221579 123.906353793758 123.032433107789 85.7550888973635 125.824803919888 123.681930964871 107.044602514769 121.794311195434 129.052712684477 85.4609291777661 94.4711563523862 94.498530258451
"13/06/2019" 132.266880719183 129.088374904888 119.21834901841 123.1283990007 133.042732966158 134.248778360405 131.217683219501 128.797000619693 132.800675172703 132.487814080632 133.615106193532 135.357114939306 130.955150687376 129.746722756778 134.427485591584 124.646679084933 120.434247797427 86.1805572547579 126.575129887398 124.44989978399 106.96471600784 121.722740487964 129.511416044992 85.9324635676905 94.9265008179305 94.995524942902
"14/06/2019" 132.029597271087 128.685374839818 118.417891973371 123.162285538501 132.434599914565 137.499126510815 130.500684573955 128.749838330193 132.247498861878 135.754726284466 132.920552214081 134.614693125989 130.202935418487 129.584043343688 133.866582472041 123.874949964673 123.012639846375 85.7206498195837 125.795191381972 123.655598110571 106.952194093791 121.758729307624 128.984926142946 85.4327050705657 94.4354176479713 94.4667689769292
