"TIF012024" "TIF012026" "TIF012037" "TIF022021" "TIF022029" "TIF022030" "TIF022032" "TIF032022" "TIF032028" "TIF032029" "TIF032031" "TIF032032" "TIF032033" "TIF042023" "TIF052028" "TIF052034" "TIF052036" "TIF082028" "TIF092034" "TIF092035" "TIF112019" "TIF112020" "TIF112027" "TIF112029" "TIF122028" "TIF122029"
"2019-04-22" "2" "2" "2" "4" "2" "2" "2" "2" "2" "2" "2" "2" "2" "1" "1" "2" "2" "1" "2" "2" "1" "1" "2" "1" "2" "1"
"2019-04-23" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "3" "2" "1" "2" "1" "2"
"2019-04-24" "2" "2" "2" "4" "1" "2" "2" "2" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "2" "2" "4" "2" "1" "1" "1" "1"
"2019-04-25" "2" "2" "2" "4" "2" "2" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "2" "1" "2" "2" "1" "1" "2" "1" "2" "1"
"2019-04-26" "2" "2" "2" "4" "2" "2" "2" "2" "2" "2" "2" "2" "2" "1" "1" "2" "2" "1" "2" "2" "1" "1" "2" "1" "2" "1"
"2019-04-29" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "3" "1" "1" "2" "1" "2"
"2019-04-30" "1" "1" "1" "4" "2" "2" "2" "2" "2" "2" "2" "2" "1" "2" "1" "1" "1" "1" "1" "1" "4" "1" "2" "1" "2" "1"
"2019-05-01" "2" "2" "1" "4" "1" "1" "2" "3" "1" "1" "1" "2" "1" "2" "2" "2" "1" "2" "1" "1" "2" "1" "1" "3" "1" "2"
"2019-05-02" "2" "2" "1" "4" "1" "1" "2" "3" "1" "1" "1" "2" "1" "2" "2" "2" "1" "2" "1" "1" "2" "1" "1" "3" "1" "2"
"2019-05-03" "2" "2" "1" "4" "1" "1" "1" "3" "1" "1" "1" "1" "2" "1" "2" "1" "1" "2" "1" "1" "2" "2" "1" "3" "1" "2"
"2019-05-06" "2" "2" "2" "4" "2" "2" "2" "3" "2" "2" "2" "2" "1" "1" "1" "2" "2" "1" "2" "2" "2" "1" "2" "3" "2" "1"
"2019-05-07" "2" "2" "1" "4" "1" "1" "2" "3" "1" "1" "1" "2" "1" "2" "2" "2" "1" "2" "1" "1" "2" "1" "1" "3" "1" "2"
"2019-05-08" "2" "2" "1" "4" "1" "1" "2" "3" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "2" "1" "1" "3" "1" "2"
"2019-05-09" "1" "2" "1" "4" "1" "1" "1" "3" "1" "1" "1" "1" "2" "2" "2" "1" "1" "2" "1" "1" "2" "3" "1" "3" "1" "2"
"2019-05-10" "1" "1" "2" "4" "2" "2" "2" "3" "2" "2" "2" "2" "1" "2" "1" "2" "2" "1" "2" "2" "2" "3" "2" "3" "2" "1"
"2019-05-13" "2" "2" "1" "4" "1" "1" "2" "3" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "1" "3" "1" "3" "1" "2"
"2019-05-14" "2" "2" "1" "4" "1" "1" "2" "3" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "2" "3" "1" "3" "1" "2"
"2019-05-15" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "2" "2" "1" "3" "1" "2" "1" "2"
"2019-05-16" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "2" "3" "1" "2" "1" "2"
"2019-05-17" "2" "2" "1" "6" "1" "1" "2" "1" "1" "1" "1" "2" "1" "2" "2" "2" "1" "2" "1" "1" "2" "3" "1" "2" "1" "2"
"2019-05-20" "2" "2" "1" "6" "1" "1" "2" "1" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "1" "2" "1" "2" "1" "2"
"2019-05-21" "1" "2" "1" "4" "1" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "1" "2" "1" "1" "2" "1" "1" "2" "1" "2"
"2019-05-22" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "1" "2" "1" "1" "2" "2" "1" "2" "1" "1" "1" "3" "1" "2" "1" "2"
"2019-05-23" "1" "2" "1" "4" "1" "2" "1" "2" "1" "1" "2" "2" "1" "1" "2" "2" "1" "2" "1" "1" "2" "2" "1" "1" "2" "1"
"2019-05-24" "1" "1" "2" "4" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "1" "1" "2" "1" "1" "2" "3" "1" "2" "1" "2"
"2019-05-27" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "1" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "1" "1" "2" "1" "2"
"2019-05-28" "1" "2" "1" "4" "1" "2" "2" "1" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "2" "3" "1" "2" "1" "1"
