139	01/09/2017	1,332229	108,500026	109,8326	111,165174
140	31/08/2017	1,332574	108,63828	109,8326	111,30672
141	30/08/2017	1,33422	108,964888	109,9725	111,646512
142	29/08/2017	1,340812	109,063978	110,3057	111,748022
143	28/08/2017	1,342022	108,969652	110,406	111,659348
144	25/08/2017	1,344848	108,761607	110,3145	111,454593
145	24/08/2017	1,346493	108,682691	110,1081	111,373909
146	23/08/2017	1,345609	108,909245	110,0283	111,605955
147	22/08/2017	1,348355	108,949401	110,2576	111,698199
148	21/08/2017	1,374399	108,96125	110,3238	111,71035
149	18/08/2017	1,37455	108,939843	110,3358	111,689357
150	17/08/2017	1,374757	108,938565	110,3146	111,690835
151	16/08/2017	1,376135	108,938322	110,3147	111,690878
152	15/08/2017	1,376278	108,936465	110,3146	111,692935
153	11/08/2017	1,378235	108,866634	110,3147	111,623966
154	10/08/2017	1,378666	108,97063	110,2453	111,73437
155	09/08/2017	1,38187	108,893712	110,3525	111,662288
156	08/08/2017	1,384288	108,933882	110,278	111,722318
157	07/08/2017	1,394218	108,933599	110,3281	111,722601
158	04/08/2017	1,394501	108,967068	110,3281	111,756932
159	03/08/2017	1,394932	108,929975	110,362	111,719025
160	02/08/2017	1,394525	108,929653	110,3245	111,719347
161	01/08/2017	1,394847	108,929439	110,3245	111,719161
162	31/07/2017	1,394861	108,755227	110,3243	111,544173
163	28/07/2017	1,394473	108,553576	110,1497	111,389824
164	27/07/2017	1,418124	108,673547	109,9717	111,512853
165	26/07/2017	1,419653	108,843112	110,0932	111,698288
166	25/07/2017	1,427588	108,819123	110,2707	111,673877
167	21/07/2017	1,427377	108,973099	110,2465	111,834501
168	20/07/2017	1,430701	108,973093	110,4038	111,834507
169	19/07/2017	1,430707	108,875035	110,4038	111,733765
170	18/07/2017	1,429365	108,890899	110,3044	111,751501
171	17/07/2017	1,430301	108,878222	110,3212	111,764178
172	14/07/2017	1,442978	108,89189	110,3212	111,77831
173	13/07/2017	1,44321	108,867131	110,3351	111,808869
174	12/07/2017	1,470869	108,864039	110,338	111,811961
175	11/07/2017	1,473961	108,863977	110,338	111,812023
176	10/07/2017	1,474023	108,846589	110,338	111,794211
177	07/07/2017	1,473811	108,817505	110,3204	111,767295
178	06/07/2017	1,474895	108,817271	110,2924	111,767529
179	04/07/2017	1,475129	108,814903	110,2924	111,765097
180	30/06/2017	1,475097	108,528196	110,29	111,470004
181	29/06/2017	1,470904	108,836384	109,9991	111,786016
182	28/06/2017	1,474816	108,326105	110,3112	111,262495
183	27/06/2017	1,468195	108,333485	109,7943	111,270315
184	26/06/2017	1,468415	108,738238	109,8019	111,684962
185	23/06/2017	1,473362	108,501797	110,2116	111,442203
186	22/06/2017	1,470203	108,934659	109,972	111,885541
187	21/06/2017	1,475441	108,649875	110,4101	111,592325
188	20/06/2017	1,471225	109,046012	110,1211	111,998988
189	16/06/2017	1,476488	108,79763	110,5225	111,74337
190	15/06/2017	1,47287	108,797587	110,2705	111,743413
191	14/06/2017	1,472913	108,845896	110,2705	111,794704
192	13/06/2017	1,474404	108,845811	110,3203	111,794789
193	12/06/2017	1,474489	108,827668	110,3203	111,777532
194	09/06/2017	1,474932	108,848682	110,3026	111,799118
195	08/06/2017	1,475218	108,814732	110,3239	111,787668
196	07/06/2017	1,486468	108,786367	110,3012	111,816033
197	06/06/2017	1,514833	108,786358	110,3012	111,816042
198	05/06/2017	1,514842	108,785749	110,3012	111,815451
199	02/06/2017	1,514851	108,6423	110,3006	111,6687
200	01/06/2017	1,5132	108,146937	110,1555	111,157663
201	31/05/2017	1,505363	108,311151	109,6523	111,327649
202	30/05/2017	1,508249	108,213689	109,8194	111,230311
203	26/05/2017	1,508311	108,254688	109,722	111,273112
204	25/05/2017	1,509212	108,214752	109,7639	111,232048
205	24/05/2017	1,508648	108,145312	109,7234	111,160688
206	23/05/2017	1,507688	108,080126	109,653	111,093874
207	22/05/2017	1,506874	108,272446	109,587	111,291354
208	19/05/2017	1,509454	108,272195	109,7819	111,291605
209	18/05/2017	1,509705	108,544812	109,7819	111,571388
210	17/05/2017	1,513288	108,542045	110,0581	111,569955
211	16/05/2017	1,513955	108,541907	110,056	111,570093
212	15/05/2017	1,514093	108,517943	110,056	111,545457
213	12/05/2017	1,513757	107,650933	110,0317	110,648267
214	11/05/2017	1,498667	107,338864	109,1496	110,330336
215	10/05/2017	1,495736	107,338842	108,8346	110,330358
216	09/05/2017	1,495758	107,338765	108,8346	110,330435
217	08/05/2017	1,495835	107,379089	108,8346	110,373911
218	05/05/2017	1,497411	107,376083	108,8765	110,371117
219	04/05/2017	1,497517	107,375949	108,8736	110,371251
220	03/05/2017	1,497651	107,375867	108,8736	110,371333
221	02/05/2017	1,497733	107,409713	108,8736	110,406887
222	28/04/2017	1,498587	107,656888	108,9083	110,660912
223	27/04/2017	1,502012	107,676665	109,1589	110,682935
224	26/04/2017	1,503135	107,536279	109,1798	110,538521
225	25/04/2017	1,501121	107,890437	109,0374	110,906163
226	24/04/2017	1,507863	107,393974	109,3983	110,395426
227	21/04/2017	1,500726	107,244007	108,8947	110,243793
228	20/04/2017	1,499893	107,236127	108,7439	110,242073
229	18/04/2017	1,502973	107,397993	108,7391	110,409607
230	17/04/2017	1,505807	107,423838	108,9038	110,436362
231	12/04/2017	1,506262	107,638249	108,9301	110,656551
232	11/04/2017	1,509151	107,417387	109,1474	110,429013
233	10/04/2017	1,505813	107,407315	108,9232	110,439085
234	07/04/2017	1,515885	107,378944	108,9232	110,411056
235	06/04/2017	1,516056	107,349467	108,895	110,381533
236	05/04/2017	1,516033	107,349463	108,8655	110,381537
237	04/04/2017	1,516037	107,418783	108,8655	110,452817
238	03/04/2017	1,517017	107,38376	108,9358	110,41684
239	31/03/2017	1,51654	107,255884	108,9003	110,285316
240	30/03/2017	1,514716	106,941494	108,7706	109,962506
241	29/03/2017	1,510506	107,522785	108,452	110,559215
242	28/03/2017	1,518215	107,745454	109,041	110,787946
